id,vehicle_id,name,timestamp,latitude,longitude,heading_degrees,speed_mph,is_ecu_speed,formatted_location,address_id,address_name,created_at
1134101,212014918767475,500,2025-10-31 00:05:44.014,42.736501,-73.667038,192,17.38,t,"10 Georgian Court, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:05:51.96116
1134103,212014918767475,500,2025-10-31 00:05:49.052,42.736136,-73.667063,178,11.789,t,"10 Georgian Court, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:05:57.802552
1134105,212014918767475,500,2025-10-31 00:05:55.057,42.736056,-73.667099,176,6.822,t,"10 Georgian Court, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:06:03.754464
1134107,212014918767475,500,2025-10-31 00:06:01.061,42.735888,-73.666727,108,13.667,t,"Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:06:09.510159
1134109,212014918767475,500,2025-10-31 00:06:07.016,42.735878,-73.666177,97,18.633,t,"Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:06:15.30656
1134111,212014918767475,500,2025-10-31 00:06:13.005,42.735764,-73.665607,103,18.006,t,"Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:06:21.078974
1134113,212014918767475,500,2025-10-31 00:06:22.997,42.735702,-73.665178,103,0,t,"1 Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:06:26.799758
1134116,212014918767475,500,2025-10-31 00:06:29.051,42.735694,-73.665232,0,0,t,"1 Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:06:38.418614
1134118,212014918767475,500,2025-10-31 00:06:35.018,42.735661,-73.66523,133,1.856,t,"1 Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:06:44.206926
1134120,212014918767475,500,2025-10-31 00:06:40.018,42.735646,-73.664912,102,14.271,t,"1 Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:06:49.774802
1134122,212014918767475,500,2025-10-31 00:06:46.025,42.735584,-73.664331,104,17.38,t,"1 Detroit Drive, City of Troy, NY, 12180",81951022,Detroit ,2025-10-31 00:06:55.366694
1134123,212014918767475,500,2025-10-31 00:06:52.048,42.735507,-73.663782,102,13.667,t,"53 Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:07:00.992274
1134125,212014918767475,500,2025-10-31 00:06:59.042,42.735476,-73.663381,100,10.557,t,"97 Detroit Drive, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:07:06.685227
1134127,212014918767475,500,2025-10-31 00:07:05.028,42.735273,-73.663143,179,10.557,t,"285 Sunset Terrace, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:07:12.521438
1134129,212014918767475,500,2025-10-31 00:07:10.037,42.734932,-73.663271,197,19.864,t,"285 Sunset Terrace, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:07:18.227986
1134131,212014918767475,500,2025-10-31 00:07:15.024,42.734583,-73.663302,185,13.041,t,"285 Sunset Terrace, City of Troy, NY, 12180",81951763,Sunset #1,2025-10-31 00:07:23.974434
1134132,212014918767475,500,2025-10-31 00:07:21.003,42.734462,-73.663299,127,0,t,"250 Sunset Terrace, City of Troy, NY, 12180",81951763,Sunset #1,2025-10-31 00:07:29.516909
1134134,212014918767475,500,2025-10-31 00:07:26.004,42.734499,-73.663283,0,0,t,"250 Sunset Terrace, City of Troy, NY, 12180",81951763,Sunset #1,2025-10-31 00:07:35.500868
1134137,212014918767475,500,2025-10-31 00:07:44.022,42.734405,-73.663404,214,16.15,t,"285 Sunset Terrace, City of Troy, NY, 12180",81951763,Sunset #1,2025-10-31 00:07:53.164144
1134139,212014918767475,500,2025-10-31 00:07:49.081,42.733941,-73.663695,208,21.743,t,"285 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:07:58.982954
1134141,212014918767475,500,2025-10-31 00:07:54.607,42.73351,-73.664178,222,27.962,t,"270 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:04.69025
1134143,212014918767475,500,2025-10-31 00:08:00.039,42.733061,-73.664704,226,21.743,t,"254 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:10.417591
1134145,212014918767475,500,2025-10-31 00:08:06.025,42.732741,-73.665124,227,13.667,t,"250 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:16.124868
1134147,212014918767475,500,2025-10-31 00:08:12.011,42.732679,-73.665143,224,0,t,"250 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:21.892878
1134149,212014918767475,500,2025-10-31 00:08:18.006,42.732685,-73.665138,0,0,t,"250 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:27.772905
1134151,212014918767475,500,2025-10-31 00:08:27.003,42.732689,-73.665147,0,0,t,"250 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:33.649278
1134153,212014918767475,500,2025-10-31 00:08:33.001,42.732686,-73.665154,221,0.603,t,"250 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:39.345034
1134155,212014918767475,500,2025-10-31 00:08:38.017,42.732612,-73.665257,220,13.041,t,"250 Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:44.966951
1134157,212014918767475,500,2025-10-31 00:08:43.01,42.732303,-73.66562,219,19.259,t,"Sunset Terrace, City of Troy, NY, 12180",81951852,Sunset #2,2025-10-31 00:08:50.98021
1134159,212014918767475,500,2025-10-31 00:08:49.054,42.731897,-73.666095,217,24.225,t,"220 Sunset Terrace, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:08:56.944345
1134161,212014918767475,500,2025-10-31 00:08:55.042,42.731501,-73.666443,213,15.524,t,"220 Sunset Terrace, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:09:03.097139
1134163,212014918767475,500,2025-10-31 00:09:01.004,42.731355,-73.666547,168,1.856,t,"220 Sunset Terrace, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:09:09.118259
1134164,212014918767475,500,2025-10-31 00:09:07.015,42.731323,-73.666549,0,0,t,"220 Sunset Terrace, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:09:14.842895
1134166,212014918767475,500,2025-10-31 00:09:12.015,42.731318,-73.666563,219,3.086,t,"220 Sunset Terrace, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:09:20.619631
1134167,212014918767475,500,2025-10-31 00:09:18.014,42.731087,-73.666758,220,15.524,t,"220 Sunset Terrace, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:09:26.400024
1134168,212014918767475,500,2025-10-31 00:09:23.026,42.730882,-73.667047,238,10.557,t,"200 Sunset Terrace, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:09:32.217167
1134170,212014918767475,500,2025-10-31 00:09:28.993,42.730897,-73.667316,277,13.667,t,"Cook Drive, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:09:38.076119
1134172,212014918767475,500,2025-10-31 00:09:34.067,42.73107,-73.667834,295,22.369,t,"Cook Drive, City of Troy, NY, 12180",81951978,Peck Dr/ ECAV,2025-10-31 00:09:44.002026
1134174,212014918767475,500,2025-10-31 00:09:44.035,42.731373,-73.66876,269,11.789,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:09:49.889816
1134176,212014918767475,500,2025-10-31 00:09:49.034,42.731483,-73.668862,301,11.184,t,"51 Colvin Circle, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:09:55.932265
1134178,212014918767475,500,2025-10-31 00:09:55.171,42.731699,-73.669289,283,18.006,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:01.509218
1134180,212014918767475,500,2025-10-31 00:10:00.012,42.731731,-73.669649,258,4.34,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:07.40945
1134182,212014918767475,500,2025-10-31 00:10:05.025,42.73174,-73.669637,123,0,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:12.993342
1134184,212014918767475,500,2025-10-31 00:10:10.011,42.731727,-73.669631,0,0,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:18.89463
1134187,212014918767475,500,2025-10-31 00:10:23.015,42.731713,-73.669637,0,0,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:30.536039
1134189,212014918767475,500,2025-10-31 00:10:28.038,42.731713,-73.669637,0,0,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:36.178135
1134190,212014918767475,500,2025-10-31 00:10:33.046,42.731722,-73.669664,305,3.712,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:41.971535
1134192,212014918767475,500,2025-10-31 00:10:39.012,42.731791,-73.670091,285,18.633,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:47.746375
1134194,212014918767475,500,2025-10-31 00:10:44.018,42.731936,-73.670537,304,18.006,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:53.330832
1134196,212014918767475,500,2025-10-31 00:10:50.027,42.732297,-73.670821,326,14.271,t,"1900 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:10:59.401293
1134198,212014918767475,500,2025-10-31 00:10:55.09,42.732412,-73.671209,284,15.524,t,"65 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:11:05.514039
1134200,212014918767475,500,2025-10-31 00:11:01.012,42.732353,-73.671548,245,2.482,t,"96 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:11:11.659637
1134202,212014918767475,500,2025-10-31 00:11:07.004,42.732387,-73.671503,0,0,t,"95 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:11:17.488679
1134205,212014918767475,500,2025-10-31 00:11:18.016,42.732383,-73.671496,0,0,t,"93 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:11:28.97456
1134207,212014918767475,500,2025-10-31 00:11:28.059,42.73243,-73.671745,273,14.271,t,"Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:11:34.898706
1134209,212014918767475,500,2025-10-31 00:11:34.016,42.732513,-73.672384,281,24.225,t,"1699 Peoples Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:11:40.646066
1134210,212014918767475,500,2025-10-31 00:11:40.028,42.732655,-73.673231,281,28.565,t,"1675 Peoples Avenue, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:11:46.642818
1134212,212014918767475,500,2025-10-31 00:11:45.068,42.732726,-73.673995,279,27.334,t,"1567 Peoples Avenue, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:11:52.425392
1134215,212014918767475,500,2025-10-31 00:11:56.02,42.73293,-73.675581,279,24.852,t,"1505 Peoples Avenue, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:03.692046
1134217,212014918767475,500,2025-10-31 00:12:01.985,42.733003,-73.676215,280,16.15,t,"1503 Peoples Avenue, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:09.899644
1134218,212014918767475,500,2025-10-31 00:12:12.014,42.732985,-73.676628,191,7.449,t,"2021 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:15.711966
1134220,212014918767475,500,2025-10-31 00:12:18.016,42.732547,-73.676734,192,23.599,t,"2013 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:21.537064
1134222,212014918767475,500,2025-10-31 00:12:23.017,42.732016,-73.676864,192,26.082,t,"2003 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:27.273408
1134224,212014918767475,500,2025-10-31 00:12:29.026,42.73141,-73.67699,189,20.49,t,"1991 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:33.366764
1134226,212014918767475,500,2025-10-31 00:12:34.036,42.731114,-73.677083,191,11.184,t,"1985 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:39.408813
1134228,212014918767475,500,2025-10-31 00:12:38.997,42.731071,-73.677121,191,0.603,t,"1985 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:45.342996
1134230,212014918767475,500,2025-10-31 00:12:44.039,42.731078,-73.677134,0,0,t,"1985 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:51.070778
1134231,212014918767475,500,2025-10-31 00:12:53.009,42.731052,-73.677132,194,1.23,t,"1985 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:12:56.961094
1134234,212014918767475,500,2025-10-31 00:13:00.083,42.730992,-73.677151,198,5.592,t,"1981 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:13:09.044268
1134236,212014918767475,500,2025-10-31 00:13:10.072,42.730924,-73.677144,176,2.482,t,"1981 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:13:14.864632
1134238,212014918767475,500,2025-10-31 00:13:17.007,42.730826,-73.677181,0,0.603,t,"1981 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:13:20.547519
1134241,212014918767475,500,2025-10-31 00:13:23.015,42.730832,-73.677175,187,0,t,"1981 15th Street, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:13:32.068157
1134243,212014918767475,500,2025-10-31 00:13:34.038,42.730688,-73.676766,104,7.449,t,"1401 Sage Avenue, City of Troy, NY, 12180",7249532,RPI Student Union,2025-10-31 00:13:37.927578
1134246,212014918767475,500,2025-10-31 00:13:40.04,42.73068,-73.676701,0,0,t,"1401 Sage Avenue, City of Troy, NY, 12180",7249532,RPI Student Union,2025-10-31 00:13:49.906497
1134248,212014918767475,500,2025-10-31 00:14:00.021,42.730675,-73.676705,0,0,t,"1401 Sage Avenue, City of Troy, NY, 12180",7249532,RPI Student Union,2025-10-31 00:14:07.389183
1134250,212014918767475,500,2025-10-31 00:19:00.523,42.730675,-73.676705,0,0,f,"1401 Sage Avenue, City of Troy, NY, 12180",7249532,RPI Student Union,2025-10-31 00:19:07.020461
1134255,212014918767475,500,2025-10-31 00:20:32.998,42.730673,-73.676693,89,0,t,"1401 Sage Avenue, City of Troy, NY, 12180",7249532,RPI Student Union,2025-10-31 00:20:40.022745
1134257,212014918767475,500,2025-10-31 00:20:39.022,42.730667,-73.676562,98,6.822,t,"1401 Sage Avenue, City of Troy, NY, 12180",7249532,RPI Student Union,2025-10-31 00:20:46.109126
1134259,212014918767475,500,2025-10-31 00:20:45.031,42.730583,-73.676252,129,13.041,t,"1401 Sage Avenue, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:20:52.04591
1134260,212014918767475,500,2025-10-31 00:20:51.026,42.730376,-73.675822,117,16.776,t,"1490 Sage Avenue, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:20:57.976347
1134262,212014918767475,500,2025-10-31 00:20:56.039,42.730232,-73.675429,116,14.898,t,"1490 Sage Avenue, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:21:03.991202
1134264,212014918767475,500,2025-10-31 00:21:02.015,42.730163,-73.675023,79,13.041,t,"14 Sherry Road, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:21:09.947257
1134266,212014918767475,500,2025-10-31 00:21:07.094,42.730364,-73.674633,59,14.898,t,"14 Sherry Road, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:21:15.689488
1134269,212014918767475,500,2025-10-31 00:21:18.021,42.730808,-73.673895,40,19.259,t,"7 Mc Leod Road, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:21:27.524175
1134271,212014918767475,500,2025-10-31 00:21:24.032,42.731054,-73.673348,74,19.864,t,"8 Sherry Road, City of Troy, NY, 12180",90548826,RPI Campus (Idle Geofence),2025-10-31 00:21:33.527477
1134273,212014918767475,500,2025-10-31 00:21:30.049,42.731165,-73.672671,72,21.743,t,"6 Sherry Road, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:21:39.360252
1134275,212014918767475,500,2025-10-31 00:21:36.029,42.731256,-73.672209,80,6.196,t,"4 Sherry Road, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:21:45.160543
1134277,212014918767475,500,2025-10-31 00:21:43,42.731288,-73.672027,59,11.184,t,"100 Burdett Avenue, City of Troy, NY, 12180",81952107,B Lot,2025-10-31 00:21:50.777514
